id,message,translation,date,like,count,language,url,human-eval,sub-category,classe
135,I love this madam she fears no foe,I love this madam she fears no foe,2022-01-10T06:59:27+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165373190270317,1,non-hateful,0
137,Thank you for saying the truth.,Thank you for saying the truth.,2022-01-08T23:27:29+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164455673695402,0,non-hateful,0
138,"Nigeria🇳🇬 is proudly indivisible, indefatigable, Indesoluble, indestructible, and inevitable. 

We'll remain one till thy kingdom come.","Nigeria🇳🇬 is proudly indivisible, indefatigable, Indesoluble, indestructible, and inevitable. 

We'll remain one till thy kingdom come.",2022-01-23T12:27:51+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2175116702629299,0,non-hateful,0
139,"Didn't say all the truth still economical with words , like the zamfara gold,ppl speaking the truth held in prison, eg MNK,.","Didn't say all the truth still economical with words , like the zamfara gold,ppl speaking the truth held in prison, eg MNK,.",2022-01-15T20:45:07+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2169541556520147,1,non-hateful,0
140,That is the truth.,That is the truth.,2022-01-09T14:15:04+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164889840318652,0,non-hateful,0
141,"We don't need anything Nigeria, Biafra is the remedy","We don't need anything Nigeria, Biafra is the remedy",2022-01-22T13:37:23+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2174394899368146,0,non-hateful,0
143,But why is it that northerners are afraid of division. does it mean that without order people they can't survive habaa,But why is it that northerners are afraid of division. does it mean that without order people they can't survive habaa,2022-01-10T07:44:22+0000,1,3,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165394890268147,1,non-hateful,0
144,Very nice and wonderful statement from a wise and brave woman,Very nice and wonderful statement from a wise and brave woman,2022-01-09T14:48:55+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164912463649723,0,non-hateful,0
145,One Nigeria was.,One Nigeria was.,2022-01-09T17:41:33+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165009466973356,0,non-hateful,0
148,"Thanks, well said. Almighty Father bless you.","Thanks, well said. Almighty Father bless you.",2022-01-17T20:42:35+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2170995896374713,0,non-hateful,0
149,Kogi state has Iron and steel so kogi state is not a lazy state,Kogi state has Iron and steel so kogi state is not a lazy state,2022-01-08T15:21:03+0000,5,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164212830386353,1,non-hateful,0
152,She has finally finished it,She has finally finished it,2022-01-08T18:40:36+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164321497042153,1,non-hateful,0
153,The truth can not be hidden.,The truth can not be hidden.,2022-01-20T08:21:51+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2172740722866897,1,non-hateful,0
154,All we need is freedom,All we need is freedom,2022-01-22T12:11:59+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2174339639373672,0,non-hateful,0
155,From the voice of a mother,From the voice of a mother,2022-01-14T15:03:14+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2168593836614919,1,non-hateful,0
158,Good ls watching good talk thank u my sister.,Good ls watching good talk thank u my sister.,2022-01-24T15:12:39+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2176007662540203,0,non-hateful,0
159,She have just said it all,She have just said it all,2022-01-08T20:24:29+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164368260370810,0,non-hateful,0
162,You have said it all,You have said it all,2022-01-15T21:16:54+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2169555873185382,0,non-hateful,0
165,"This the  type of sinate we need i national assemble, thanks you ma for saying the truth we stand whit you, any  who they want it we are there","This the  type of sinate we need i national assemble, thanks you ma for saying the truth we stand whit you, any  who they want it we are there",2022-01-25T17:15:26+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2176837622457207,0,non-hateful,0
166,"True daughter of Ijaw land, Doo Madam.","True daughter of Ijaw land, Doo Madam.",2022-01-09T02:13:04+0000,0,1,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164527757021527,0,non-hateful,0
167,"When was this gathering? Ffk looks very young here, is it a recent gathering?","When was this gathering? Ffk looks very young here, is it a recent gathering?",2022-01-10T17:17:11+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165699413571028,0,non-hateful,0
168,Biafra is our  religion  nothing  more,Biafra is our  religion  nothing  more,2022-01-09T20:23:58+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165089490298687,0,non-hateful,0
170,Show us this from time to time for we have so many mu mu among us if they can change.thank u brother.,Show us this from time to time for we have so many mu mu among us if they can change.thank u brother.,2022-01-15T00:30:31+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2168911159916520,0,non-hateful,0
172,We are not the same people my brother and the earlier our so called politicians gets these the better for them,We are not the same people my brother and the earlier our so called politicians gets these the better for them,2022-01-08T16:40:57+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164261917048111,0,non-hateful,0
173,True talk my beloved brother,True talk my beloved brother,2022-01-10T12:53:57+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165547293586240,0,non-hateful,0
177,You are blessed broda,You are blessed broda,2022-01-24T10:16:45+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2175851725889130,0,non-hateful,0
179,Ur right,Ur right,2022-01-21T18:38:12+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2173837956090507,0,non-hateful,0
180,ALL CORECT SIR,ALL CORECT SIR,2022-01-21T15:58:57+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2173751029432533,0,non-hateful,0
181,Nice one bro,Nice one bro,2022-01-18T18:19:04+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2171639449643691,0,non-hateful,0
182,I concur dear sister,I concur dear sister,2022-01-18T14:46:50+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2171523636321939,0,non-hateful,0
183,Yesoooooo,Yesoooooo,2022-01-17T20:50:41+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2170999403041029,0,non-hateful,0
184,Best regards,Best regards,2022-01-17T12:08:07+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2170690673071902,0,non-hateful,0
186,Sorry buhari,Sorry buhari,2022-01-13T21:49:01+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2168042790003357,0,non-hateful,0
187,"Sorry good night,","Sorry good night,",2022-01-13T03:10:53+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2167450803395889,0,non-hateful,0
188,Very interesting,Very interesting,2022-01-12T22:15:05+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2167312930076343,0,non-hateful,0
189,God bless you my dear sister,God bless you my dear sister,2022-01-12T07:39:49+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2166841120123524,0,non-hateful,0
190,"Good talk  , God bless you ma","Good talk  , God bless you ma",2022-01-11T21:00:15+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2166560460151590,0,non-hateful,0
192,👍👍itis good  to walk together,👍👍itis good  to walk together,2022-01-10T17:50:28+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165727423568227,0,non-hateful,0
193,"May God bless nd preserve u my dear sister, tell dem plss","May God bless nd preserve u my dear sister, tell dem plss",2022-01-09T22:58:11+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165152663625703,0,non-hateful,0
196,That's it,That's it,2022-01-09T06:39:25+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164657223675247,0,non-hateful,0
198,Sure,Sure,2022-01-08T21:07:40+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164394467034856,0,non-hateful,0
200,# fact ooo,# fact ooo,2022-01-08T18:07:31+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164305613710408,0,non-hateful,0
201,Wonderful talk,Wonderful talk,2022-01-08T10:05:20+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2164030227071280,0,non-hateful,0
209,The division of this country have started,The division of this country have started,2022-01-07T13:25:53+0000,0,3,en,https://www.facebook.com/100180435494882/posts/289311309915126/?comment_id=289379126575011,0,non-hateful,0
215,Nice,Nice,2022-01-08T04:42:14+0000,0,1,en,https://www.facebook.com/106605334919062/posts/247950844117843/?comment_id=248814027364858,0,non-hateful,0
216,Rad,Rad,2022-01-06T20:57:19+0000,0,0,en,https://www.facebook.com/106427484915112/posts/270880875136438/?comment_id=271250135099512,0,non-hateful,0
217,BIAFRA,BIAFRA,2022-01-06T21:29:49+0000,0,0,en,https://www.facebook.com/106427484915112/posts/270880875136438/?comment_id=271262488431610,0,non-hateful,0
218,"Very   good ,  that's   one   Nigeria   for  you  !","Very   good ,  that's   one   Nigeria   for  you  !",2022-01-06T04:00:47+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2161796093961360/?comment_id=2162415970566039,0,non-hateful,0
221,This is a good development,This is a good development,2022-01-05T12:01:23+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2161796093961360/?comment_id=2161891117285191,0,non-hateful,0
227,Don't give up.,Don't give up.,2022-01-06T08:35:42+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2161796093961360/?comment_id=2162535877220715,0,non-hateful,0
228,Story 😂😂,Story 😂😂,2022-01-05T18:28:39+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2161796093961360/?comment_id=2162111797263123,0,non-hateful,0
229,You are right my brother,You are right my brother,2022-01-05T12:54:42+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2161796093961360/?comment_id=2161925590615077,0,non-hateful,0
245,Biafra restoration or nothing free mazi Nnamdi Kanu now and conduct referendum.,Biafra restoration or nothing free mazi Nnamdi Kanu now and conduct referendum.,2021-12-19T09:46:33+0000,0,4,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149208331886803,0,non-hateful,0
249,You are an absolutely amazing Igbo man. Keep up your good work! You have the intellectual capacity to educate our people. I'm proud of you.,You are an absolutely amazing Igbo man. Keep up your good work! You have the intellectual capacity to educate our people. I'm proud of you.,2021-12-19T07:11:55+0000,6,3,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149142348560068,0,non-hateful,0
251,Please Arthur Eze is not your mate and you people can never be like him. Stop insulting him and if you don't like what he is doing leave him alone. If you do good still receive insult from enemies of progress. I don't know why some people hate someone philanthropic gestures. People should be careful and stop hate speech,Please Arthur Eze is not your mate and you people can never be like him. Stop insulting him and if you don't like what he is doing leave him alone. If you do good still receive insult from enemies of progress. I don't know why some people hate someone philanthropic gestures. People should be careful and stop hate speech,2021-12-19T06:16:19+0000,40,1,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149114825229487,1,non-hateful,0
254,In years to come Ukpo youths will know what He has done to them he is good at giving them fish and they are comfortable at that time will tell.,In years to come Ukpo youths will know what He has done to them he is good at giving them fish and they are comfortable at that time will tell.,2021-12-20T06:16:47+0000,1,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149803261827310,0,non-hateful,0
262,Not our people.we are thé chosen ones,Not our people.we are thé chosen ones,2021-12-19T11:50:34+0000,0,1,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149267648547538,0,non-hateful,0
263,God almighty bless you Brother your right 👍,God almighty bless you Brother your right 👍,2021-12-19T10:32:52+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149230321884604,0,non-hateful,0
265,We are not and will never ever be slaves to the north. Thank you for speaking the truth my brother,We are not and will never ever be slaves to the north. Thank you for speaking the truth my brother,2021-12-19T20:23:10+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149535831854053,0,non-hateful,0
266,Thanks my beloved for exposure of this purpy  norms dst,Thanks my beloved for exposure of this purpy  norms dst,2021-12-19T10:48:15+0000,0,1,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149237225217247,0,non-hateful,0
269,"Chinedu, you are chosen by God for this Noble purpose. It's well with you my bro. Ride on!!!!","Chinedu, you are chosen by God for this Noble purpose. It's well with you my bro. Ride on!!!!",2021-12-25T05:46:37+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2153522431455393,0,non-hateful,0
270,Arthor EZE should  not be taking serious because he is the one that DIFRE contract given to him by IBB for the SE to purchase TRIAS Aircraft known as TRIAS AIR LINE.,Arthor EZE should  not be taking serious because he is the one that DIFRE contract given to him by IBB for the SE to purchase TRIAS Aircraft known as TRIAS AIR LINE.,2021-12-20T10:00:06+0000,1,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149916758482627,0,non-hateful,0
271,"Big brother 💪👊💙💙💙💙💪 u said it all, more grace to u nd all BIAFRAN Blood pressure all over the world, all hail BIAFRAN one love keep us together ISEEE ISEEE ISEEE ISEEE","Big brother 💪👊💙💙💙💙💪 u said it all, more grace to u nd all BIAFRAN Blood pressure all over the world, all hail BIAFRAN one love keep us together ISEEE ISEEE ISEEE ISEEE",2021-12-20T05:15:59+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149777415163228,1,non-hateful,0
272,"Hmm lgbos are wonderful, l don't know if  anyone of u here can tell me who among the billionaire that have enjoyed the support of the Northerners.","Hmm lgbos are wonderful, l don't know if  anyone of u here can tell me who among the billionaire that have enjoyed the support of the Northerners.",2021-12-21T00:55:57+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150367625104207,0,non-hateful,0
273,"But Igbos in general are not serious people , please excuse my language .","But Igbos in general are not serious people , please excuse my language .",2021-12-19T12:30:12+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149288208545482,1,non-hateful,0
279,Tell him the bitter truth my brother God Bless u,Tell him the bitter truth my brother God Bless u,2021-12-19T09:28:07+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149199998554303,0,non-hateful,0
282,You are right my brother i am angry with that statement of his,You are right my brother i am angry with that statement of his,2021-12-25T01:53:26+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2153383961469240,1,non-hateful,0
292,Well spoken brother,Well spoken brother,2021-12-19T11:48:59+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149266505214319,0,non-hateful,0
296,Go and organize a protest if you are pained. Do you know how many people prince Arthur Eze gave job and employed?,Go and organize a protest if you are pained. Do you know how many people prince Arthur Eze gave job and employed?,2021-12-21T00:05:50+0000,2,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150346311773005,1,non-hateful,0
297,Fulani Oligarchy gave Arthur Eze  the IBo share of Nigerian resources to maintain the power thus rendering the youths jobless,Fulani Oligarchy gave Arthur Eze  the IBo share of Nigerian resources to maintain the power thus rendering the youths jobless,2022-01-21T11:39:30+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2173589746115328,0,non-hateful,0
299,The man is a full 🙀🙀🙀,The man is a full 🙀🙀🙀,2021-12-19T05:49:24+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149102411897395,0,non-hateful,0
302,It's so sad & unfortunate 🥲,It's so sad & unfortunate 🥲,2021-12-19T03:00:05+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149020491905587,1,non-hateful,0
303,It's been a long time I stopped regarding him as an elder,It's been a long time I stopped regarding him as an elder,2022-01-17T15:43:51+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2170835593057410,0,non-hateful,0
304,The power of money is working willing slave,The power of money is working willing slave,2021-12-19T06:20:48+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149116745229295,1,non-hateful,0
309,Good talk nwanne tell them,Good talk nwanne tell them,2021-12-19T10:22:14+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149225525218417,0,non-hateful,0
314,This is sacrilege in the land,This is sacrilege in the land,2021-12-25T22:37:32+0000,0,1,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2154087591398877,0,non-hateful,0
315,Are they God? It was Zik that made the first mistake. Igbos were in control before january 66 crises.,Are they God? It was Zik that made the first mistake. Igbos were in control before january 66 crises.,2021-12-25T21:47:07+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2154065911401045,1,non-hateful,0
316,This video you now what concern it with northerners,This video you now what concern it with northerners,2021-12-26T08:22:51+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2154353971372239,0,non-hateful,0
321,Is Arthur Eze an Igbo man?,Is Arthur Eze an Igbo man?,2022-01-02T08:28:17+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2159649587509344,0,non-hateful,0
322,God bless you more for standing with us,God bless you more for standing with us,2021-12-19T04:39:06+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149067971900839,0,non-hateful,0
324,Arthur is a mumu,Arthur is a mumu,2021-12-19T05:37:17+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149097308564572,0,non-hateful,0
327,Well spoken,Well spoken,2021-12-21T04:48:38+0000,5,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150505415090428,0,non-hateful,0
331,GOD bless you nwachineke you spoke like a man 👍👍👍,GOD bless you nwachineke you spoke like a man 👍👍👍,2021-12-19T08:19:19+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149170191890617,0,non-hateful,0
337,Hw many skell industry did he build in his community or roads for his community,Hw many skell industry did he build in his community or roads for his community,2022-01-23T18:49:54+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2175362702604699,0,non-hateful,0
338,"As it stands now in BIAFRA NATION we are Planting now, Soon we will Start Harvesting what ever you sow you rippe.","As it stands now in BIAFRA NATION we are Planting now, Soon we will Start Harvesting what ever you sow you rippe.",2021-12-19T11:55:28+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149269758547327,0,non-hateful,0
344,"Thank you so much bro, you've spoken very well. He's one of the richest man in IGBO land no doubt but he lacked the ability to  end poverty in his community because what he displayed right there is like taking care of a child in front of his or her mother.","Thank you so much bro, you've spoken very well. He's one of the richest man in IGBO land no doubt but he lacked the ability to  end poverty in his community because what he displayed right there is like taking care of a child in front of his or her mother.",2021-12-21T01:56:40+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150395955101374,1,non-hateful,0
358,"No way, it will never happen","No way, it will never happen",2021-12-18T23:50:46+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2148927761914860,0,non-hateful,0
360,Road side big of igbo nation,Road side big of igbo nation,2021-12-19T11:44:42+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149264488547854,0,non-hateful,0
370,Odeh,Odeh,2022-01-22T08:35:29+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2174234399384196,0,non-hateful,0
374,thats is truth,thats is truth,2021-12-19T18:00:06+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149472045193765,0,non-hateful,0
375,News,News,2021-12-19T22:38:56+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149591635181806,0,non-hateful,0
383,"My Brother Thanks for the these, i love it, I like hearing the truths like this","My Brother Thanks for the these, i love it, I like hearing the truths like this",2022-01-25T20:20:17+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2176929275781375,1,non-hateful,0
386,Well said my brother,Well said my brother,2022-01-23T18:59:18+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2175367085937594,0,non-hateful,0
387,Good,Good,2022-01-04T11:21:05+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2161148250692811,0,non-hateful,0
388,God bless you brother,God bless you brother,2021-12-29T04:01:55+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2156432944497675,0,non-hateful,0
389,Good,Good,2021-12-21T03:15:14+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150435278430775,0,non-hateful,0
392,Well spoken my dear brother.,Well spoken my dear brother.,2021-12-20T15:52:59+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2150119281795708,0,non-hateful,0
395,God bless you my brother,God bless you my brother,2021-12-20T05:37:04+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149787138495589,0,non-hateful,0
398,"You are rieally doing a great job, thank you for this masseng","You are rieally doing a great job, thank you for this masseng",2021-12-19T18:40:32+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149491485191821,0,non-hateful,0
401,Mtcheeeeew,Mtcheeeeew,2021-12-19T17:09:16+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149448625196107,0,non-hateful,0
402,It,It,2021-12-19T14:26:10+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149354651872171,0,non-hateful,0
403,Good talk mazi,Good talk mazi,2021-12-19T14:20:39+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149351548539148,0,non-hateful,0
405,It,It,2021-12-19T12:16:00+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149280115212958,0,non-hateful,0
406,"My brother Remáin Blessed, tell them.","My brother Remáin Blessed, tell them.",2021-12-19T11:31:46+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149258108548492,0,non-hateful,0
407,Thank you you have said it,Thank you you have said it,2021-12-19T10:49:44+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149237878550515,0,non-hateful,0
413,I'm happy this generation is waking up from sleep. God bless u,I'm happy this generation is waking up from sleep. God bless u,2021-12-19T06:01:36+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149107968563506,0,non-hateful,0
415,Thank u my brother u just made my day,Thank u my brother u just made my day,2021-12-19T05:31:40+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149094481898188,0,non-hateful,0
416,Thank you bro,Thank you bro,2021-12-19T04:54:36+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149076185233351,0,non-hateful,0
417,God bless you my brother,God bless you my brother,2021-12-19T04:30:04+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149063718567931,0,non-hateful,0
418,Datz a nice one bro God bless,Datz a nice one bro God bless,2021-12-19T03:01:42+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149021121905524,0,non-hateful,0
422,Thank you.,Thank you.,2021-12-18T22:45:45+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2148897891917847,0,non-hateful,0
427,"The referendum OHAMADIKE is asking for is called political solution! I don't know what you are thinking , but  for me it is freedom all the way!!!","The referendum OHAMADIKE is asking for is called political solution! I don't know what you are thinking , but  for me it is freedom all the way!!!",2021-12-17T15:02:45+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276149457897978,0,non-hateful,0
430,"Edoziem is a strong Biafra freedom fighter,  again have it to your skill that D o s is  not only Edoziem but team of freedom fighters intellectual s","Edoziem is a strong Biafra freedom fighter,  again have it to your skill that D o s is  not only Edoziem but team of freedom fighters intellectual s",2021-12-26T11:45:10+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=281795963999994,0,non-hateful,0
431,Wonder shall never end! So he actually betrayed MNK? Na wao!!!,Wonder shall never end! So he actually betrayed MNK? Na wao!!!,2021-12-17T16:22:14+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276187331227524,0,non-hateful,0
436,Nawoo people hmm,Nawoo people hmm,2021-12-17T16:34:01+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276192611226996,0,non-hateful,0
440,Keep Ur good works going sir,Keep Ur good works going sir,2021-12-09T11:35:08+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2140377896103180/?comment_id=2141584685982501,0,non-hateful,0
441,Thank you brother continue your good work,Thank you brother continue your good work,2021-12-08T06:00:23+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2140377896103180/?comment_id=2140651116075858,0,non-hateful,0
443,God bless,God bless,2021-12-09T01:28:26+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2140377896103180/?comment_id=2141286729345630,0,non-hateful,0
445,God bless Biafra heroes and heroines,God bless Biafra heroes and heroines,2021-12-11T11:27:43+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252438426980683/?comment_id=254905000067359,0,non-hateful,0
446,I seeeeeee,I seeeeeee,2021-12-08T12:02:39+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252438426980683/?comment_id=253042393586953,0,non-hateful,0
447,"Simon Ekpa,may the Lord be with you. Thanks!","Simon Ekpa,may the Lord be with you. Thanks!",2021-12-08T08:32:32+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252438426980683/?comment_id=252955803595612,0,non-hateful,0
449,Supported biko,Supported biko,2021-12-07T13:17:03+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252438426980683/?comment_id=252448040313055,0,non-hateful,0
450,"Bro Simon, kudos to your militancy approach to the struggle for Biafra. If not for you the agitation would have gone cold, but your intellectual and professional prowess has been the game-changer, just like MNK would've played the game 🎱 🎯 🎯","Bro Simon, kudos to your militancy approach to the struggle for Biafra. If not for you the agitation would have gone cold, but your intellectual and professional prowess has been the game-changer, just like MNK would've played the game 🎱 🎯 🎯",2021-12-08T06:19:48+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252353590322500/?comment_id=252904160267443,1,non-hateful,0
451,"Youre the man to finish the job, very tactical and surgical","Youre the man to finish the job, very tactical and surgical",2021-12-08T06:23:15+0000,0,1,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=252905913600601,0,non-hateful,0
452,Keep it  up bro,Keep it  up bro,2021-12-08T21:51:47+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=253338176890708,0,non-hateful,0
